"timestamp","host","cpu_model","backend","library","library_version","impl","workload","dtype","pattern","nrows","ncols","nnz","num_threads","batches","seconds_target","passes_e2e","seconds_kernel","energy_j","avg_power_w","below_target","bytes_total","bw_gb_s","temp_c","time_mode","energy_mode","omp_proc_bind","omp_places","energy_domain","numa_policy","notes","seconds_wall","kWh_e2e","energy_per_pass_j","kWh_per_pass","seconds_per_pass","M","K","N","flops_per_pass","joule_per_gflop","gflops","flops_per_watt","gb_per_s_kernel","j_per_gb_kernel","market_area","de_price_eur_kwh_run","de_eur_job","de_price_sync","de_eur_job_sync","fr_price_eur_kwh_run","fr_eur_job","fr_price_sync","fr_eur_job_sync","pl_price_eur_kwh_run","pl_eur_job","pl_price_sync","pl_eur_job_sync","price_eur_kwh_run","eur_job","price_sync","eur_job_sync"
"2024-09-16 02:01:31+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","64","0","1","4684","0.0685","6,078","88.8","1","263821616","3.85","48.6","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=4684","0,0685","1,6883333333333334e-06","0.0012976088812980359","3.6044691147167665e-10","1.4624252775405638e-05","","","","","","","","3.8514104525547443","23.038294178290535","DE","0,08726","1,473239666666667e-07","0,07830997222222223","1,322133364351852e-07","0,08967","1,5139285e-07","0,09501313888888888","1,6041384949074072e-07","0,08967","1,5139285e-07","0,09501313888888888","1,6041384949074072e-07","0,08726","1,473239666666667e-07","0,07830997222222223","1,322133364351852e-07"
"2024-09-16 02:01:31+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","64","1","1","4684","0.0659","5,898","89.5","1","263821616","4.0","48.6","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=4684","0,0659","1,6383333333333332e-06","0.0012591801878736122","3.497722744093367e-10","1.4069171648163963e-05","","","","","","","","4.003362913505311","22.35601498248726","DE","0,08726","1,4296096666666667e-07","0,07830997222222223","1,2829783782407409e-07","0,08967","1,4690934999999998e-07","0,09501313888888888","1,5566319254629627e-07","0,08967","1,4690934999999998e-07","0,09501313888888888","1,5566319254629627e-07","0,08726","1,4296096666666667e-07","0,07830997222222223","1,2829783782407409e-07"
"2024-09-16 02:01:31+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","64","2","1","4684","0.0651","5,808","89.2","1","263821616","4.05","48.5","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=4684","0,0651","1,6133333333333333e-06","0.0012399658411614005","3.444349558781668e-10","1.3898377455166525e-05","","","","","","","","4.052559385560675","22.014875384585622","DE","0,08726","1,4077946666666667e-07","0,07830997222222223","1,2634008851851853e-07","0,08967","1,446676e-07","0,09501313888888888","1,5328786407407404e-07","0,08967","1,446676e-07","0,09501313888888888","1,5328786407407404e-07","0,08726","1,4077946666666667e-07","0,07830997222222223","1,2634008851851853e-07"
"2024-09-16 02:01:31+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","64","3","1","4684","0.0649","5,807","89.4","1","263821616","4.06","48.4","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=4684","0,0649","1,6130555555555557e-06","0.0012397523484201538","3.443756523389316e-10","1.3855678906917165e-05","","","","","","","","4.065048012326656","22.01108494460894","DE","0,08726","1,4075522777777778e-07","0,07830997222222223","1,2631833574845682e-07","0,08967","1,4464269166666668e-07","0,09501313888888888","1,532614715354938e-07","0,08967","1,4464269166666668e-07","0,09501313888888888","1,532614715354938e-07","0,08726","1,4075522777777778e-07","0,07830997222222223","1,2631833574845682e-07"
"2024-09-16 02:01:32+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","64","4","1","4684","0.0651","5,807","89.2","1","263821616","4.05","48.2","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=4684","0,0651","1,6130555555555557e-06","0.0012397523484201538","3.443756523389316e-10","1.3898377455166525e-05","","","","","","","","4.052559385560675","22.01108494460894","DE","0,08726","1,4075522777777778e-07","0,07830997222222223","1,2631833574845682e-07","0,08967","1,4464269166666668e-07","0,09501313888888888","1,532614715354938e-07","0,08967","1,4464269166666668e-07","0,09501313888888888","1,532614715354938e-07","0,08726","1,4075522777777778e-07","0,07830997222222223","1,2631833574845682e-07"
"2024-09-16 02:01:32+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","64","5","1","4684","0.0654","5,895","90.2","1","263821616","4.04","48.1","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=4684","0,0654","1,6374999999999998e-06","0.0012585397096498718","3.495943637916311e-10","1.3962425277540564e-05","","","","","","","","4.033969663608563","22.344643662557203","DE","0,08726","1,4288824999999998e-07","0,07830997222222223","1,282325795138889e-07","0,08967","1,4683462499999997e-07","0,09501313888888888","1,555840149305555e-07","0,08967","1,4683462499999997e-07","0,09501313888888888","1,555840149305555e-07","0,08726","1,4288824999999998e-07","0,07830997222222223","1,282325795138889e-07"
"2024-09-16 02:01:32+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","64","6","1","4684","0.0653","5,803","88.8","1","263821616","4.04","48.1","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=4684","0,0653","1,6119444444444444e-06","0.0012388983774551665","3.441384381819907e-10","1.3941076003415883e-05","","","","","","","","4.040147258805513","21.9959231847022","DE","0,08726","1,406582722222222e-07","0,07830997222222223","1,262313246682099e-07","0,08967","1,4454305833333332e-07","0,09501313888888888","1,531559013811728e-07","0,08967","1,4454305833333332e-07","0,09501313888888888","1,531559013811728e-07","0,08726","1,406582722222222e-07","0,07830997222222223","1,262313246682099e-07"
"2024-09-16 02:01:32+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","64","7","1","4684","0.0648","5,803","89.5","1","263821616","4.07","48.0","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=4684","0,0648","1,6119444444444444e-06","0.0012388983774551665","3.441384381819907e-10","1.3834329632792484e-05","","","","","","","","4.071321234567901","21.9959231847022","DE","0,08726","1,406582722222222e-07","0,07830997222222223","1,262313246682099e-07","0,08967","1,4454305833333332e-07","0,09501313888888888","1,531559013811728e-07","0,08967","1,4454305833333332e-07","0,09501313888888888","1,531559013811728e-07","0,08726","1,406582722222222e-07","0,07830997222222223","1,262313246682099e-07"
"2024-09-16 02:01:32+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","64","8","1","4684","0.0654","5,891","90.1","1","263821616","4.03","47.9","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=4684","0,0654","1,636388888888889e-06","0.0012576857386848847","3.493571496346902e-10","1.3962425277540564e-05","","","","","","","","4.033969663608563","22.329481902650464","DE","0,08726","1,4279129444444447e-07","0,07830997222222223","1,28145568433642e-07","0,08967","1,4673499166666667e-07","0,09501313888888888","1,5547844477623455e-07","0,08967","1,4673499166666667e-07","0,09501313888888888","1,5547844477623455e-07","0,08726","1,4279129444444447e-07","0,07830997222222223","1,28145568433642e-07"
"2024-09-16 02:01:32+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","64","9","1","4684","0.0653","5,799","88.9","1","263821616","4.04","47.8","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=4684","0,0653","1,6108333333333335e-06","0.0012380444064901794","3.439012240250498e-10","1.3941076003415883e-05","","","","","","","","4.040147258805513","21.98076142479546","DE","0,08726","1,405613166666667e-07","0,07830997222222223","1,26144313587963e-07","0,08967","1,4444342500000002e-07","0,09501313888888888","1,5305033122685185e-07","0,08967","1,4444342500000002e-07","0,09501313888888888","1,5305033122685185e-07","0,08726","1,405613166666667e-07","0,07830997222222223","1,26144313587963e-07"
