"timestamp","host","gpu_name","matrix_size","mode","batches","seconds_target","seconds_gpu","seconds_wall","energy_j","avg_power_w","below_target","workload","impl","dtype","N","passes_kernel","passes_e2e","seconds_kernel","energy_kernel_j","avg_power_w_kernel","avg_power_w_e2e","bytes_total","bw_gb_s","time_mode","energy_mode","includes_transfer","device_name","driver_version","pcie_gen_current","pcie_width_current","pcie_rx_kbs","pcie_tx_kbs","clocks_sm_mhz","clocks_mem_mhz","temp_c","throttle_reasons","notes","energy_batch_j","kWh_batch","seconds_batch","M","K","flops_batch","joule_per_gflop","gflops","flops_per_watt","kWh_e2e","market_area","de_price_eur_kwh_run","de_eur_job","de_price_sync","de_eur_job_sync","fr_price_eur_kwh_run","fr_eur_job","fr_price_sync","fr_eur_job_sync","pl_price_eur_kwh_run","pl_eur_job","pl_price_sync","pl_eur_job_sync","price_eur_kwh_run","eur_job","price_sync","eur_job_sync","de_price_eur_kwh_batch","de_eur_batch","de_eur_batch_sync","de_eur_job_from_batches","fr_price_eur_kwh_batch","fr_eur_batch","fr_eur_batch_sync","fr_eur_job_from_batches","pl_price_eur_kwh_batch","pl_eur_batch","pl_eur_batch_sync","pl_eur_job_from_batches","price_eur_kwh_batch","eur_batch","eur_batch_sync","eur_job_from_batches"
"2024-09-12 21:18:55+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","0","kernel","38288","1.0","0.5533","0,5533","144,575","261.3","1","reduction","cublas","fp32","0","38288","991","0.5533","144.575","261.3","217.0","306304000000","553.63","kernel","kernel","0","NVIDIA GeForce RTX 3090","580.65.06","3","16","350","350","1950","9501","49","0","","0.003775987254492269","1,0488853484700747e-09","1.4451002925198496e-05","0","0","","","","","4,015972222222222e-05","DE","0,125","5,019965277777777e-06","0,0783099722222222","3,144906731674382e-06","0,09889","3,971394930555555e-06","0,0518570416666666","2,0825643885995343e-06","0,12545","5,038037152777778e-06","0,0950131388888888","3,815701265239194e-06","0,125","5,019965277777777e-06","0,0783099722222222","3,144906731674382e-06","0,125","1,3111066855875934e-10","8,213818250298741e-11","5,019965277777777e-06","0,09889","1,0372427211020569e-10","5,4392091219168784e-11","3,971394930555555e-06","0,12545","1,3158266696557088e-10","9,965788929270774e-11","5,038037152777778e-06","0,125","1,3111066855875934e-10","8,213818250298741e-11","5,019965277777777e-06"
"2024-09-12 21:18:55+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","0","e2e","991","1.0","0.5533","0,3326","72,175","217.0","1","reduction","cublas","fp32","0","38288","991","0.5533","144.575","261.3","217.0","3964000000","11.92","e2e","e2e","1","NVIDIA GeForce RTX 3090","580.65.06","3","16","350","350","1950","9501","49","0","","0.07283047426841574","2,023068729678215e-08","0.00033562058526740666","0","0","0.0","","0.0","0.0","2,004861111111111e-05","DE","0,125","2,5060763888888886e-06","0,0783099722222222","1,5700061792052463e-06","0,09889","1,982607152777778e-06","0,0518570416666666","1,0396616617476837e-06","0,12545","2,5150982638888887e-06","0,0950131388888888","1,904881472029319e-06","0,125","2,5060763888888886e-06","0,0783099722222222","1,5700061792052463e-06","0,125","2,528835912097769e-09","1,5842645602474737e-09","2,506076388888889e-06","0,09889","2,000612666778787e-09","1,0491035940945348e-09","1,982607152777778e-06","0,12545","2,537939721381321e-09","1,9221811019468407e-09","2,515098263888889e-06","0,125","2,528835912097769e-09","1,5842645602474737e-09","2,506076388888889e-06"
"2024-09-12 21:19:05+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","0","kernel","43692","1.0","0.8272","0,8272","242,582","293.3","1","reduction","cublas","fp32","0","43692","2144","0.8272","242.582","293.3","152.5","524304000000","633.83","kernel","kernel","0","NVIDIA GeForce RTX 3090","580.65.06","3","16","400","350","1965","9501","51","0","","0.005552091916140254","1,542247754483404e-09","1.8932527693857e-05","0","0","","","","","6,738388888888889e-05","DE","0,125","8,422986111111111e-06","0,0783099722222222","5,276830467114197e-06","0,09889","6,663592772222222e-06","0,0518570416666666","3,494329133773144e-06","0,12545","8,453308861111112e-06","0,0950131388888888","6,402354793873452e-06","0,125","8,422986111111111e-06","0,0783099722222222","5,276830467114197e-06","0,125","1,927809693104255e-10","1,2077337881337994e-10","8,422986111111111e-06","0,09889","1,5251288044086383e-10","7,997640606456889e-11","6,663592772222222e-06","0,12545","1,9347498079994304e-10","1,4653380009780856e-10","8,453308861111112e-06","0,125","1,927809693104255e-10","1,2077337881337994e-10","8,422986111111111e-06"
"2024-09-12 21:19:05+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","0","e2e","2144","1.0","0.8272","1,0716","163,37","152.5","1","reduction","cublas","fp32","0","43692","2144","0.8272","242.582","293.3","152.5","12864000000","12.0","e2e","e2e","1","NVIDIA GeForce RTX 3090","580.65.06","3","16","400","350","1965","9501","51","0","","0.07619869402985074","2,1166303897180762e-08","0.000499813432835821","0","0","0.0","","0.0","0.0","4,5380555555555555e-05","DE","0,125","5,672569444444444e-06","0,0783099722222222","3,553750044984567e-06","0,09889","4,487683138888889e-06","0,0518570416666666","2,353301360300923e-06","0,12545","5,692990694444445e-06","0,0950131388888888","4,311749027854935e-06","0,125","5,672569444444444e-06","0,0783099722222222","3,553750044984567e-06","0,125","2,6457879871475952e-09","1,657532670235339e-09","5,672569444444444e-06","0,09889","2,0931357923922056e-09","1,0976219031254306e-09","4,487683138888889e-06","0,12545","2,655312823901327e-09","2,0110769719472642e-09","5,692990694444445e-06","0,125","2,6457879871475952e-09","1,657532670235339e-09","5,672569444444444e-06"
"2024-09-12 21:19:15+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","0","kernel","36910","1.0","0.8632","0,8632","283,538","328.5","1","reduction","cublas","fp32","0","36910","1607","0.8632","283.538","328.5","176.4","590560000000","684.14","kernel","kernel","0","NVIDIA GeForce RTX 3090","580.65.06","3","16","350","350","1965","9501","52","0","","0.007681874830669196","2,1338541196303323e-09","2.3386616093199673e-05","0","0","","","","","7,876055555555556e-05","DE","0,125","9,845069444444445e-06","0,0783099722222222","6,167736917762345e-06","0,09889","7,78863133888889e-06","0,0518570416666666","4,0842894111342545e-06","0,12545","9,880511694444446e-06","0,0950131388888888","7,483287603966044e-06","0,125","9,845069444444445e-06","0,0783099722222222","6,167736917762345e-06","0,125","2,6673176495379154e-10","1,6710205683452574e-10","9,845069444444445e-06","0,09889","2,1101683389024358e-10","1,1065536199225833e-10","7,78863133888889e-06","0,12545","2,676919993076252e-10","2,0274417783706433e-10","9,880511694444447e-06","0,125","2,6673176495379154e-10","1,6710205683452574e-10","9,845069444444445e-06"
"2024-09-12 21:19:15+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","0","e2e","1607","1.0","0.8632","1,0486","185,021","176.4","1","reduction","cublas","fp32","0","36910","1607","0.8632","283.538","328.5","176.4","12856000000","12.26","e2e","e2e","1","NVIDIA GeForce RTX 3090","580.65.06","3","16","350","350","1965","9501","52","0","","0.11513441194772868","3,19817810965913e-08","0.0006525202240199128","0","0","0.0","","0.0","0.0","5,1394722222222215e-05","DE","0,125","6,424340277777777e-06","0,0783099722222222","4,024719269591048e-06","0,09889","5,082424080555555e-06","0,0518570416666666","2,6651782517245332e-06","0,12545","6,447467902777777e-06","0,0950131388888888","4,8831738806558595e-06","0,125","6,424340277777777e-06","0,0783099722222222","4,024719269591048e-06","0,125","3,997722637073912e-09","2,5044923892912555e-09","6,424340277777777e-06","0,09889","3,1626783326419134e-09","1,6584805549001452e-09","5,082424080555555e-06","0,12545","4,012114438567379e-09","3,0386894092444673e-09","6,447467902777777e-06","0,125","3,997722637073912e-09","2,5044923892912555e-09","6,424340277777777e-06"
"2024-09-12 21:19:23+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","0","kernel","22771","1.0","0.7375","0,7375","256,816","348.2","1","reduction","cublas","fp32","0","22771","956","0.7375","256.816","348.2","162.0","546504000000","741.01","kernel","kernel","0","NVIDIA GeForce RTX 3090","580.65.06","3","16","350","400","1965","9501","53","0","","0.011278204734091607","3,1328346483587803e-09","3.238768609195907e-05","0","0","","","","","7,133777777777777e-05","DE","0,125","8,917222222222221e-06","0,0783099722222222","5,586459396172837e-06","0,09889","7,054592844444444e-06","0,0518570416666666","3,699366114629625e-06","0,12545","8,94932422222222e-06","0,0950131388888888","6,778026188024685e-06","0,125","8,917222222222221e-06","0,0783099722222222","5,586459396172837e-06","0,125","3,9160433104484753e-10","2,4533219428979134e-10","8,917222222222223e-06","0,09889","3,098060183761998e-10","1,624595368947181e-10","7,054592844444445e-06","0,12545","3,93014106636609e-10","2,976604535604359e-10","8,949324222222224e-06","0,125","3,9160433104484753e-10","2,4533219428979134e-10","8,917222222222223e-06"
"2024-09-12 21:19:23+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","0","e2e","956","1.0","0.7375","0,9225","149,429","162.0","1","reduction","cublas","fp32","0","22771","956","0.7375","256.816","348.2","162.0","11472000000","12.44","e2e","e2e","1","NVIDIA GeForce RTX 3090","580.65.06","3","16","350","400","1965","9501","53","0","","0.15630648535564853","4,3418468154346816e-08","0.0009649581589958159","0","0","0.0","","0.0","0.0","4,1508055555555554e-05","DE","0,125","5,188506944444444e-06","0,0783099722222222","3,2504946775540113e-06","0,09889","4,104731613888889e-06","0,0518570416666666","2,1524849664467565e-06","0,12545","5,2071855694444445e-06","0,0950131388888888","3,943810647507713e-06","0,125","5,188506944444444e-06","0,0783099722222222","3,2504946775540113e-06","0,125","5,427308519293352e-09","3,4000990350983384e-09","5,188506944444444e-06","0,09889","4,293652315783357e-09","2,2515533121828e-09","4,104731613888889e-06","0,12545","5,4468468299628085e-09","4,12532494509175e-09","5,207185569444445e-06","0,125","5,427308519293352e-09","3,4000990350983384e-09","5,188506944444444e-06"
"2024-09-12 21:19:33+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","0","kernel","22803","1.0","0.9434","0,9434","331,869","351.8","1","reduction","cublas","fp32","0","22803","820","0.9434","331.869","351.8","158.5","729696000000","773.43","kernel","kernel","0","NVIDIA GeForce RTX 3090","580.65.06","3","16","350","350","1965","9501","53","0","","0.014553742928562033","4,042706369045009e-09","4.137174933122835e-05","0","0","","","","","9,218583333333334e-05","DE","0,125","1,1523229166666668e-05","0,0783099722222222","7,21907004761574e-06","0,09889","9,116257058333335e-06","0,0518570416666666","4,7804846002430504e-06","0,12545","1,1564712791666668e-05","0,0950131388888888","8,758865386087956e-06","0,125","1,1523229166666668e-05","0,0783099722222222","7,21907004761574e-06","0,125","5,053382961306261e-10","3,165842234625154e-10","1,1523229166666668e-05","0,09889","3,99783232834861e-10","2,0964279262566548e-10","9,116257058333335e-06","0,12545","5,071575139966964e-10","3,841102217290688e-10","1,1564712791666668e-05","0,125","5,053382961306261e-10","3,165842234625154e-10","1,1523229166666668e-05"
"2024-09-12 21:19:33+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","0","e2e","820","1.0","0.9434","1,0485","166,207","158.5","1","reduction","cublas","fp32","0","22803","820","0.9434","331.869","351.8","158.5","13120000000","12.51","e2e","e2e","1","NVIDIA GeForce RTX 3090","580.65.06","3","16","350","350","1965","9501","53","0","","0.20269146341463415","5,6303184281842825e-08","0.0012786585365853658","0","0","0.0","","0.0","0.0","4,616861111111111e-05","DE","0,125","5,771076388888889e-06","0,0783099722222222","3,6154626536496907e-06","0,09889","4,5656139527777784e-06","0,0518570416666666","2,3941675900810156e-06","0,12545","5,79185226388889e-06","0,0950131388888888","4,386624659807095e-06","0,125","5,771076388888889e-06","0,0783099722222222","3,6154626536496907e-06","0,125","7,037898035230353e-09","4,409100797133769e-09","5,77107638888889e-06","0,09889","5,567821893631437e-09","2,9197165732695316e-09","4,5656139527777784e-06","0,12545","7,063234468157183e-09","5,3495422680574334e-09","5,7918522638888905e-06","0,125","7,037898035230353e-09","4,409100797133769e-09","5,77107638888889e-06"
