"timestamp","host","cpu_model","backend","library","library_version","impl","workload","dtype","pattern","nrows","ncols","nnz","num_threads","batches","seconds_target","passes_e2e","seconds_kernel","energy_j","avg_power_w","below_target","bytes_total","bw_gb_s","temp_c","time_mode","energy_mode","omp_proc_bind","omp_places","energy_domain","numa_policy","notes","seconds_wall","kWh_e2e","energy_per_pass_j","kWh_per_pass","seconds_per_pass","M","K","N","flops_per_pass","joule_per_gflop","gflops","flops_per_watt","gb_per_s_kernel","j_per_gb_kernel","market_area","de_price_eur_kwh_run","de_eur_job","de_price_sync","de_eur_job_sync","fr_price_eur_kwh_run","fr_eur_job","fr_price_sync","fr_eur_job_sync","pl_price_eur_kwh_run","pl_eur_job","pl_price_sync","pl_eur_job_sync","price_eur_kwh_run","eur_job","price_sync","eur_job_sync"
"2024-09-16 00:32:43+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","0","1","219687","1.0235","77,497","75.7","0","12373650588","12.09","45.2","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=219687","1,0235","2,1526944444444444e-05","0.0003527609735669384","9.798915932414956e-11","4.6589010728900665e-06","","","","","","","","12.089546251099168","6.263066784442483","DE","0,0929899999999999","2,0017905638888868e-06","0,0783099722222222","1,685774421473765e-06","0,03","6,458083333333333e-07","0,0518570416666666","1,1163236550115727e-06","0,09331","2,0086791861111113e-06","0,0950131388888888","2,0453425623533933e-06","0,0929899999999999","2,0017905638888868e-06","0,0783099722222222","1,685774421473765e-06"
"2024-09-16 00:32:44+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","1","1","219687","1.0206","77,193","75.6","0","12373650588","12.12","44.5","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=219687","1,0206","2,14425e-05","0.0003513771866337107","9.760477406491964e-11","4.645700473855986e-06","","","","","","","","12.123898283362728","6.238498448862131","DE","0,0929899999999999","1,993938074999998e-06","0,0783099722222222","1,6791615793749997e-06","0,03","6,43275e-07","0,0518570416666666","1,1119446159374987e-06","0,09331","2,000799675e-06","0,0950131388888888","2,037319230624998e-06","0,0929899999999999","1,993938074999998e-06","0,0783099722222222","1,6791615793749997e-06"
"2024-09-16 00:32:45+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","2","1","219687","1.0139","76,558","75.5","0","12373650588","12.2","44.4","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=219687","1,0139","2,1266111111111112e-05","0.0003484867106383173","9.680186406619925e-11","4.61520253815656e-06","","","","","","","","12.20401478252293","6.187179721580805","DE","0,0929899999999999","1,9775356722222203e-06","0,0783099722222222","1,665348570385802e-06","0,03","6,379833333333334e-07","0,0518570416666666","1,1027976099768504e-06","0,09331","1,984340827777778e-06","0,0950131388888888","2,0205599686265416e-06","0,0929899999999999","1,9775356722222203e-06","0,0783099722222222","1,665348570385802e-06"
"2024-09-16 00:32:46+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","3","1","219687","1.0164","76,753","75.5","0","12373650588","12.17","44.2","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=219687","1,0164","2,132027777777778e-05","0.00034937433712509163","9.704842697919212e-11","4.626582364910077e-06","","","","","","","","12.173997036599763","6.202939015785306","DE","0,0929899999999999","1,9825726305555536e-06","0,0783099722222222","1,6695903605478391e-06","0,03","6,396083333333333e-07","0,0518570416666666","1,1056065330671283e-06","0,09331","1,9893951194444447e-06","0,0950131388888888","2,0257065136496897e-06","0,0929899999999999","1,9825726305555536e-06","0,0783099722222222","1,6695903605478391e-06"
"2024-09-16 00:32:47+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","4","1","219687","1.0191","76,872","75.4","0","12373650588","12.14","44.2","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=219687","1,0191","2,135333333333333e-05","0.000349916016878559","9.719889357737751e-11","4.638872577803875e-06","","","","","","","","12.141743291139242","6.21255622609472","DE","0,0929899999999999","1,9856464666666644e-06","0,0783099722222222","1,6721789401851846e-06","0,03","6,406e-07","0,0518570416666666","1,1073206963888875e-06","0,09331","1,992479533333333e-06","0,0950131388888888","2,028847225740739e-06","0,0929899999999999","1,9856464666666644e-06","0,0783099722222222","1,6721789401851846e-06"
"2024-09-16 00:32:48+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","5","1","219687","1.0179","76,757","75.4","0","12373650588","12.16","44.0","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=219687","1,0179","2,132138888888889e-05","0.00034939254484789723","9.705348467997145e-11","4.633410260962187e-06","","","","","","","","12.156057164750958","6.2032622833587325","DE","0,0929899999999999","1,982675952777776e-06","0,0783099722222222","1,6696773716280862e-06","0,03","6,396416666666666e-07","0,0518570416666666","1,1056641520023135e-06","0,09331","1,9894987972222224e-06","0,0950131388888888","2,0258120838040105e-06","0,0929899999999999","1,982675952777776e-06","0,0783099722222222","1,6696773716280862e-06"
"2024-09-16 00:32:49+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","6","1","219687","1.0177","76,719","75.4","0","12373650588","12.16","44.0","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=219687","1,0177","2,1310833333333333e-05","0.00034921957148124373","9.70054365225677e-11","4.632499874821906e-06","","","","","","","","12.158446092168615","6.200191241411187","DE","0,0929899999999999","1,9816943916666646e-06","0,0783099722222222","1,6688507663657403e-06","0,03","6,393249999999999e-07","0,0518570416666666","1,1051167721180542e-06","0,09331","1,9885138583333335e-06","0,0950131388888888","2,024809167337961e-06","0,0929899999999999","1,9816943916666646e-06","0,0783099722222222","1,6688507663657403e-06"
"2024-09-16 00:32:50+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","7","1","219687","1.0171","76,602","75.3","0","12373650588","12.17","43.8","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=219687","1,0171","2,1278333333333336e-05","0.00034868699558917915","9.685749877477198e-11","4.629768716401061e-06","","","","","","","","12.165618511454136","6.1907356648884875","DE","0,0929899999999999","1,9786722166666647e-06","0,0783099722222222","1,6663056922685183e-06","0,03","6,383500000000001e-07","0,0518570416666666","1,1034314182638878e-06","0,09331","1,9854812833333336e-06","0,0950131388888888","2,0217212403240727e-06","0,0929899999999999","1,9786722166666647e-06","0,0783099722222222","1,6663056922685183e-06"
"2024-09-16 00:32:51+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","8","1","219687","1.0215","76,994","75.4","0","12373650588","12.11","43.8","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=219687","1,0215","2,1387222222222225e-05","0.0003504713524241307","9.735315345114742e-11","4.649797211487252e-06","","","","","","","","12.113216434654918","6.222415887084203","DE","0,0929899999999999","1,9887977944444426e-06","0,0783099722222222","1,6748327781327158e-06","0,03","6,416166666666667e-07","0,0518570416666666","1,1090780739120358e-06","0,09331","1,9956417055555558e-06","0,0950131388888888","2,0320671154475292e-06","0,0929899999999999","1,9887977944444426e-06","0,0783099722222222","1,6748327781327158e-06"
"2024-09-16 00:32:52+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","9","1","219687","1.018","76,664","75.3","0","12373650588","12.15","43.8","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=219687","1,018","2,129555555555556e-05","0.00034896921529266637","9.693589313685176e-11","4.633865454032328e-06","","","","","","","","12.154863053045187","6.195746312276585","DE","0,0929899999999999","1,9802737111111095e-06","0,0783099722222222","1,6676543640123457e-06","0,03","6,388666666666668e-07","0,0518570416666666","1,1043245117592581e-06","0,09331","1,9870882888888894e-06","0,0950131388888888","2,0233575777160483e-06","0,0929899999999999","1,9802737111111095e-06","0,0783099722222222","1,6676543640123457e-06"
