timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes
2025-10-12T15:29:10,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,3173,1.00,0.9888,0.9888,34.161,34.5,1,reduction,openblas,fp32,1000000,3173,139,0.9888,34.161,34.5,34.8,25384000000,25.67,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,50.0,0,OPENBLAS_NUM_THREADS=1; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T15:29:10,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,139,1.00,0.9888,0.0874,3.039,34.8,1,reduction,openblas,fp32,1000000,3173,139,0.9888,34.161,34.5,34.8,556000000,6.36,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,50.0,0,OPENBLAS_NUM_THREADS=1; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T15:29:15,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,1978,1.00,0.9321,0.9321,32.223,34.6,1,reduction,openblas,fp32,1500000,1978,153,0.9321,32.223,34.6,34.9,23736000000,25.47,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,50.0,0,OPENBLAS_NUM_THREADS=1; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T15:29:15,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,153,1.00,0.9321,0.1530,5.331,34.9,1,reduction,openblas,fp32,1500000,1978,153,0.9321,32.223,34.6,34.9,918000000,6.00,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,50.0,0,OPENBLAS_NUM_THREADS=1; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T15:29:19,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,1018,1.00,0.6593,0.6593,22.990,34.9,1,reduction,openblas,fp32,2000000,1018,149,0.6593,22.990,34.9,34.2,16288000000,24.70,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,50.0,0,OPENBLAS_NUM_THREADS=1; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T15:29:19,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,149,1.00,0.6593,0.2317,7.931,34.2,1,reduction,openblas,fp32,2000000,1018,149,0.6593,22.990,34.9,34.2,1192000000,5.14,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,50.0,0,OPENBLAS_NUM_THREADS=1; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T15:29:25,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,692,1.00,0.7629,0.7629,26.697,35.0,1,reduction,openblas,fp32,3000000,692,113,0.7629,26.697,35.0,34.0,16608000000,21.77,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,49.0,0,OPENBLAS_NUM_THREADS=1; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T15:29:25,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,113,1.00,0.7629,0.2761,9.402,34.0,1,reduction,openblas,fp32,3000000,692,113,0.7629,26.697,35.0,34.0,1356000000,4.91,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,49.0,0,OPENBLAS_NUM_THREADS=1; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T15:29:32,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,488,1.00,0.7802,0.7802,27.399,35.1,1,reduction,openblas,fp32,4000000,488,189,0.7802,27.399,35.1,34.5,15616000000,20.02,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,49.0,0,OPENBLAS_NUM_THREADS=1; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T15:29:32,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,189,1.00,0.7802,0.6315,21.811,34.5,1,reduction,openblas,fp32,4000000,488,189,0.7802,27.399,35.1,34.5,3024000000,4.79,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,49.0,0,OPENBLAS_NUM_THREADS=1; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T15:29:40,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,391,1.00,1.0221,1.0221,36.028,35.3,0,reduction,openblas,fp32,6000000,391,110,1.0221,36.028,35.3,35.2,18768000000,18.36,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,49.0,0,OPENBLAS_NUM_THREADS=1; e2e_host_memcpy=1; e2e_bw=mixed
