"timestamp","host","gpu_name","matrix_size","mode","batches","seconds_target","seconds_gpu","seconds_wall","energy_j","avg_power_w","below_target","workload","impl","dtype","N","passes_kernel","passes_e2e","seconds_kernel","energy_kernel_j","avg_power_w_kernel","avg_power_w_e2e","bytes_total","bw_gb_s","time_mode","energy_mode","includes_transfer","device_name","driver_version","pcie_gen_current","pcie_width_current","pcie_rx_kbs","pcie_tx_kbs","clocks_sm_mhz","clocks_mem_mhz","temp_c","throttle_reasons","notes","kWh_e2e","energy_per_pass_j","kWh_per_pass","seconds_per_pass","gb_per_s_kernel","j_per_gb_kernel","M","K","flops_per_pass","joule_per_gflop","gflops","flops_per_watt","market_area","de_price_eur_kwh_run","de_eur_job","de_price_sync","de_eur_job_sync","fr_price_eur_kwh_run","fr_eur_job","fr_price_sync","fr_eur_job_sync","pl_price_eur_kwh_run","pl_eur_job","pl_price_sync","pl_eur_job_sync","price_eur_kwh_run","eur_job","price_sync","eur_job_sync"
"2024-09-13 10:27:57+02:00","rock-ms7a95","","0","kernel","1","1.1","1.0952","1,0952","39,831","36.4","1","stream_triad","openmp","float32","0","74","74","1.0952","39.831","36.4","36.4","39728447488","36.28","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=0;cohort=common;OMP_NUM_THREADS=1;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=1002.591;GBps_per_W=0.9974","1,10641666666667e-05","0.5382567567567568","1.4951576576576577e-07","0.014799999999999999","36.27506162162162","1.0025813370137602","0","0","","","","","DE","0,10254","1,1345196500000036e-06","0,07830997222222223","8,664345843287065e-07","0,11214","1,2407356500000038e-06","0,09501313888888888","1,051241204189818e-06","0,11214","1,2407356500000038e-06","0,09501313888888888","1,051241204189818e-06","0,10254","1,1345196500000036e-06","0,07830997222222223","8,664345843287065e-07"
"2024-09-13 10:27:58+02:00","rock-ms7a95","","0","kernel","1","1.1","1.0895","1,0895","39,534","36.3","1","stream_triad","openmp","float32","0","74","74","1.0895","39.534","36.3","36.3","39728447488","36.47","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=1;cohort=common;OMP_NUM_THREADS=1;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=995.094;GBps_per_W=1.0049","1,09816666666667e-05","0.5342432432432432","1.484009009009009e-07","0.014722972972972972","36.464843954107394","0.9951055855364412","0","0","","","","","DE","0,10254","1,1260601000000036e-06","0,07830997222222223","8,599740116203732e-07","0,11214","1,231484100000004e-06","0,09501313888888888","1,0434026202314846e-06","0,11214","1,231484100000004e-06","0,09501313888888888","1,0434026202314846e-06","0,10254","1,1260601000000036e-06","0,07830997222222223","8,599740116203732e-07"
"2024-09-13 10:28:00+02:00","rock-ms7a95","","0","kernel","1","1.1","1.0878","1,0878","39,364","36.2","1","stream_triad","openmp","float32","0","74","74","1.0878","39.364","36.2","36.2","39728447488","36.52","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=2;cohort=common;OMP_NUM_THREADS=1;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=990.830;GBps_per_W=1.0093","1,09344444444444e-05","0.5319459459459459","1.4776276276276276e-07","0.014700000000000001","36.521830748299315","0.990826535869289","0","0","","","","","DE","0,10254","1,1212179333333287e-06","0,07830997222222223","8,562760407098732e-07","0,11214","1,226188599999995e-06","0,09501313888888888","1,038915888672835e-06","0,11214","1,226188599999995e-06","0,09501313888888888","1,038915888672835e-06","0,10254","1,1212179333333287e-06","0,07830997222222223","8,562760407098732e-07"
"2024-09-13 10:28:01+02:00","rock-ms7a95","","0","kernel","1","1.1","1.0879","1,0879","39,569","36.4","1","stream_triad","openmp","float32","0","74","74","1.0879","39.569","36.4","36.4","39728447488","36.52","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=3;cohort=common;OMP_NUM_THREADS=1;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=995.994;GBps_per_W=1.0040","1,09913888888889e-05","0.5347162162162162","1.485322822822823e-07","0.014701351351351352","36.51847365382847","0.9959865663502668","0","0","","","","","DE","0,10254","1,127057016666668e-06","0,07830997222222223","8,607353585725319e-07","0,11214","1,2325743500000015e-06","0,09501313888888888","1,044326359081791e-06","0,11214","1,2325743500000015e-06","0,09501313888888888","1,044326359081791e-06","0,10254","1,127057016666668e-06","0,07830997222222223","8,607353585725319e-07"
"2024-09-13 10:28:02+02:00","rock-ms7a95","","0","kernel","1","1.1","1.0874","1,0874","39,402","36.2","1","stream_triad","openmp","float32","0","74","74","1.0874","39.402","36.2","36.2","39728447488","36.53","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=4;cohort=common;OMP_NUM_THREADS=1;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=991.788;GBps_per_W=1.0083","1,0945e-05","0.5324594594594595","1.4790540540540541e-07","0.014694594594594594","36.535265300717306","0.9917830293242996","0","0","","","","","DE","0,10254","1,1223003e-06","0,07830997222222223","8,571026459722223e-07","0,11214","1,2273723e-06","0,09501313888888888","1,0399188051388888e-06","0,11214","1,2273723e-06","0,09501313888888888","1,0399188051388888e-06","0,10254","1,1223003e-06","0,07830997222222223","8,571026459722223e-07"
"2024-09-13 10:28:03+02:00","rock-ms7a95","","0","kernel","1","1.1","1.0876","1,0876","39,531","36.3","1","stream_triad","openmp","float32","0","74","74","1.0876","39.531","36.3","36.3","39728447488","36.53","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=5;cohort=common;OMP_NUM_THREADS=1;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=995.042;GBps_per_W=1.0050","1,09808333333333e-05","0.5342027027027026","1.483896396396396e-07","0.014697297297297296","36.52854678926076","0.9950300728952562","0","0","","","","","DE","0,10254","1,1259746499999967e-06","0,07830997222222223","8,599087533101826e-07","0,11214","1,2313906499999963e-06","0,09501313888888888","1,0433234426157374e-06","0,11214","1,2313906499999963e-06","0,09501313888888888","1,0433234426157374e-06","0,10254","1,1259746499999967e-06","0,07830997222222223","8,599087533101826e-07"
"2024-09-13 10:28:04+02:00","rock-ms7a95","","0","kernel","1","1.1","1.0872","1,0872","39,373","36.2","1","stream_triad","openmp","float32","0","74","74","1.0872","39.373","36.2","36.2","39728447488","36.54","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=6;cohort=common;OMP_NUM_THREADS=1;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=991.056;GBps_per_W=1.0090","1,09369444444444e-05","0.5320675675675676","1.4779654654654656e-07","0.01469189189189189","36.541986284032376","0.9910530737928441","0","0","","","","","DE","0,10254","1,1214742833333288e-06","0,07830997222222223","8,564718156404287e-07","0,11214","1,2264689499999952e-06","0,09501313888888888","1,0391534215200573e-06","0,11214","1,2264689499999952e-06","0,09501313888888888","1,0391534215200573e-06","0,10254","1,1214742833333288e-06","0,07830997222222223","8,564718156404287e-07"
"2024-09-13 10:28:05+02:00","rock-ms7a95","","0","kernel","1","1.1","1.0872","1,0872","39,453","36.3","1","stream_triad","openmp","float32","0","74","74","1.0872","39.453","36.3","36.3","39728447488","36.54","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=7;cohort=common;OMP_NUM_THREADS=1;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=993.061;GBps_per_W=1.0070","1,09591666666667e-05","0.5331486486486486","1.4809684684684684e-07","0.01469189189189189","36.541986284032376","0.9930667442244453","0","0","","","","","DE","0,10254","1,1237529500000035e-06","0,07830997222222223","8,582120372453731e-07","0,11214","1,2289609500000038e-06","0,09501313888888888","1,0412648246064845e-06","0,11214","1,2289609500000038e-06","0,09501313888888888","1,0412648246064845e-06","0,10254","1,1237529500000035e-06","0,07830997222222223","8,582120372453731e-07"
"2024-09-13 10:28:06+02:00","rock-ms7a95","","0","kernel","1","1.1","1.0873","1,0873","39,689","36.5","1","stream_triad","openmp","float32","0","74","74","1.0873","39.689","36.5","36.5","39728447488","36.54","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=8;cohort=common;OMP_NUM_THREADS=1;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=999.005;GBps_per_W=1.0010","1,10247222222222e-05","0.5363378378378378","1.4898273273273275e-07","0.014693243243243243","36.53862548330727","0.9990070719976683","0","0","","","","","DE","0,10254","1,1304750166666645e-06","0,07830997222222223","8,633456909799366e-07","0,11214","1,2363123499999975e-06","0,09501313888888888","1,0474934637114175e-06","0,11214","1,2363123499999975e-06","0,09501313888888888","1,0474934637114175e-06","0,10254","1,1304750166666645e-06","0,07830997222222223","8,633456909799366e-07"
"2024-09-13 10:28:07+02:00","rock-ms7a95","","0","kernel","1","1.1","1.0873","1,0873","39,647","36.5","1","stream_triad","openmp","float32","0","74","74","1.0873","39.647","36.5","36.5","39728447488","36.54","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=9;cohort=common;OMP_NUM_THREADS=1;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=997.939;GBps_per_W=1.0021","1,10130555555556e-05","0.5357702702702702","1.4882507507507506e-07","0.014693243243243243","36.53862548330727","0.9979498950210777","0","0","","","","","DE","0,10254","1,1292787166666713e-06","0,07830997222222223","8,624320746373493e-07","0,11214","1,235004050000005e-06","0,09501313888888888","1,0463849770910534e-06","0,11214","1,235004050000005e-06","0,09501313888888888","1,0463849770910534e-06","0,10254","1,1292787166666713e-06","0,07830997222222223","8,624320746373493e-07"
"2024-09-13 10:28:08+02:00","rock-ms7a95","","0","kernel","1","1.1","1.0873","1,0873","39,541","36.4","1","stream_triad","openmp","float32","0","74","74","1.0873","39.541","36.4","36.4","39728447488","36.54","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=10;cohort=common;OMP_NUM_THREADS=1;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=995.281;GBps_per_W=1.0047","1,09836111111111e-05","0.5343378378378378","1.4842717717717718e-07","0.014693243243243243","36.53862548330727","0.9952817816992063","0","0","","","","","DE","0,10254","1,1262594833333322e-06","0,07830997222222223","8,601262810108017e-07","0,11214","1,2317021499999987e-06","0,09501313888888888","1,043587368001542e-06","0,11214","1,2317021499999987e-06","0,09501313888888888","1,043587368001542e-06","0,10254","1,1262594833333322e-06","0,07830997222222223","8,601262810108017e-07"
"2024-09-13 10:28:09+02:00","rock-ms7a95","","0","kernel","1","1.1","1.0873","1,0873","39,537","36.4","1","stream_triad","openmp","float32","0","74","74","1.0873","39.537","36.4","36.4","39728447488","36.54","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=11;cohort=common;OMP_NUM_THREADS=1;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=995.186;GBps_per_W=1.0048","1,09825e-05","0.5342837837837837","1.4841216216216215e-07","0.014693243243243243","36.53862548330727","0.9951810981776263","0","0","","","","","DE","0,10254","1,1261455500000002e-06","0,07830997222222223","8,600392699305556e-07","0,11214","1,23157755e-06","0,09501313888888888","1,043481797847222e-06","0,11214","1,23157755e-06","0,09501313888888888","1,043481797847222e-06","0,10254","1,1261455500000002e-06","0,07830997222222223","8,600392699305556e-07"
