timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes
2025-10-12T17:55:51,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,2143,1.00,0.6634,0.6634,23.154,34.9,1,reduction,openblas,fp32,1000000,2143,174,0.6634,23.154,34.9,35.8,17144000000,25.84,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,50.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T17:55:51,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,174,1.00,0.6634,0.1088,3.890,35.8,1,reduction,openblas,fp32,1000000,2143,174,0.6634,23.154,34.9,35.8,696000000,6.40,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,50.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T17:55:55,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,1445,1.00,0.6785,0.6785,24.314,35.8,1,reduction,openblas,fp32,1500000,1445,199,0.6785,24.314,35.8,36.3,17340000000,25.56,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,50.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T17:55:55,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,199,1.00,0.6785,0.1988,7.211,36.3,1,reduction,openblas,fp32,1500000,1445,199,0.6785,24.314,35.8,36.3,1194000000,6.01,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,50.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T17:56:00,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,1033,1.00,0.6674,0.6674,24.362,36.5,1,reduction,openblas,fp32,2000000,1033,146,0.6674,24.362,36.5,35.8,16528000000,24.76,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,49.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T17:56:00,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,146,1.00,0.6674,0.2266,8.116,35.8,1,reduction,openblas,fp32,2000000,1033,146,0.6674,24.362,36.5,35.8,1168000000,5.15,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,49.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T17:56:05,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,625,1.00,0.6910,0.6910,24.419,35.3,1,reduction,openblas,fp32,3000000,625,179,0.6910,24.419,35.3,35.2,15000000000,21.71,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,49.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T17:56:05,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,179,1.00,0.6910,0.4375,15.416,35.2,1,reduction,openblas,fp32,3000000,625,179,0.6910,24.419,35.3,35.2,2148000000,4.91,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,49.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T17:56:12,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,505,1.00,0.8096,0.8096,28.460,35.2,1,reduction,openblas,fp32,4000000,505,185,0.8096,28.460,35.2,35.3,16160000000,19.96,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,49.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T17:56:12,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,185,1.00,0.8096,0.6180,21.800,35.3,1,reduction,openblas,fp32,4000000,505,185,0.8096,28.460,35.2,35.3,2960000000,4.79,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,49.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T17:56:20,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,389,1.00,1.0174,1.0174,35.894,35.3,0,reduction,openblas,fp32,6000000,389,110,1.0174,35.894,35.3,34.9,18672000000,18.35,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,49.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed
